Kaelyn Campbell,1,50,4,1,4,1,2,17,27,38
Dayanara Pennington,1,49,4,1,2, , ,17,23,24
Alonzo Dudley,2,36,6,1,2,1,2,14,20,29
Ada Vazquez,1,45,4,1,6,1,2,27,22,37
Gianni Huerta,2,18,2,2,2,2,1,13,8,18
Teagan Ross,1,22,1,2,3,1,2,22,15,21
Destinee Beltran,2,19,2,2,3,1,2,16,23,27
Ernest Norman,1,27,3,2,3,8,1,26,29,38
Justice Knight,2,46,4,1,2,5,2,24,26,37
Drake Tucker,1,59,5,2,2, ,2, ,12,27
Linda Wilkinson,2,20,3,2,4,8,1,15,14,24
Naima Maldonado,1,55,7,2,5,1,2,24,19,38
Dominick Holland,2,23,2,2,5,1,2,20,24,36
Johnathon Ritter,2,30,4,1,2,8,1,15,11,34
Brady Bradford,1,22,1,2,5,1,2,25,28,36
Karina Tucker,1,23,2,2,5,1,2,21,23,29
Juliette Rodriguez,2,25,4,2,4,1,1,24,29,38
Emilio Bird,2,46,5,1,3,9,2,17,30,29
Mariana Ho,2,22,1,2,3,9,2,30,34,40
Samir Kidd,2,20,1,2,3,6,1,18,16,22
Emerson Clayton,2,49,7,2,3,1,2,16,12,24
Ayanna Glover,2,42,4,1,2,9,2,18,35,34
Raymond Rosario,1,37,4,1,3,1,2,20,24,29
Carleigh Bright,2,20,1,2,4,6,2,14,6,19
Tatiana Pugh,1,22,1,2,5,1,2,20,22,37
Terrence Beltran,1,25,1,2,5,1,2,21,25,38
Maeve Mcclure,1,26,1,2,5,1,2,14,27,29
Reed Dunn,1,22,2,2,5,1,2,28,26,39
Edith Hull,1,24,2,2,5,8,2,21,25,31
Braelyn Short,1,51,5,1,3,1,2,27,25,36
Jeffery Salas,2,45,4,1,2,1,2,21,23,33
Alexus Fletcher,1,47,4,1,5,1,2,16,20,36
Alonso Santos,2,21,1,2,5,1,2,23,15,35
Oswaldo Kline,2,41,2,2,5,1,1,24,31,38
Mackenzie Sweeney,2,25,3,2,3,1,1,25,29,33
Rene Mercer,2,26,1,2,5,1,2,23,29,32
Kendall Dean,2,23,3,2,5,1,1,23,31,30
Mya Berg,2,51,2,2,3,1,2,24,19,37
Anderson Frazier,1,48,4,1,4, ,2,20,24,38
Ella Atkinson,1,37,4,1,5,1,2,18,30,37
Raphael Roberts,1,39,3,2,4,7,2,16,13,26
Rihanna Molina,2,40,4,1,3,3,2,19,12,24
Bryan Mckay,1,33,1,2,4,7,1,26,25,38
Dustin Tate,2,27,1,2,5,3,1,20,11,32
Adrienne Montoya,1,32,4,1,5,4,2,23,29,37
Anna Zamora,2,50,2,2,3,1,1,25,20,30
Miah Key,2,35,5,1,2,7,2,24,17,37
Crystal Swanson,2,50,7,1,4,8,1,21,14,33
Bethany Gallagher,2,38,4,1,6,4,2,26,28,30
Bridget Erickson,2,48,5,1,4,1,2,20,19,33
Omari Mata,1,54,4,1,6,4,2,23,19,34
Konner Hester,2,36,7,2,4,1,1,24,12,39
Tucker Mckay,2,68,7,2,3,5,2,30,35,40
Alannah Ayers,2,74,8,2,5,6,2,26,34,40
Sterling Hood,2,35,4,1,6,1,1,25,24,35
Isabelle Flynn,2,37,4,1,4,8,2,27,29,32
Mara Pearson,2,39,4,1,5,1,1,19,14,29
Eve Shaw,1,50,7,2,5,1,2,15,12,33
Marely Stokes,1,33,1,2,2,1,1,14,9,31
Steve Quinn,2,23,1,2,4,1,2,19,27,32
Valentin Tapia,1,54,4,2,2, ,2,20,19,31
Charlotte Figueroa,2,23,1,2,4,1,2,23,22,34
Fiona Serrano,2,41,7,1,4,5,2,28,18,36
Mayra Pena,2,49,4,1,5,4,1,24,30,38
Tanner Chambers,1,22,3,2,5,8,2,21,25,36
Barbara Hardy,2,22,3,2,4,3,2,20,23,28
Eric Fernandez,1,27,1,2,3,1,1,30,23,35
Karlie Erickson,2,32,4,2,4, ,2,23,17,34
Janiyah Riddle,2,38,4,1,4,5,2,21,20,32
Araceli Cooley,2,41,5,1,5,8,1,28,26,37
Demarion Trevino,1,23,1,2,5,1,2,24,33,37
Kelly Garner,1,21,1, ,5,1,2,26,26,40
Hadley Harvey,2,43,4,1,2,2,2,20,8,27
Elise Shah,1,40,4,1,6,1,2,24,25,31
Maribel Becker,2,31,1,2,5,1,2,19,22,33
Mira Harris,1,49,4,1,5,1,2,27,23,36
Leandro Arnold,2,52,5,1,4,9,2,28,34,39
Sariah Yates,2,29,3,2,4,8,2, , ,29
Kobe Cole,2,36,4,1,4,4,2,22,23,32
Ashleigh Torres,2,19,1,2,3,7,2,17,9,21
Malik Meyers,2,58,4,2,5,7,2,27,24,35
Titus Lowery,2,65,7,2,2,7,2,30,30,40
Joanna Raymond,1,22,1,2,3,7,2,24,20,29
Deegan Travis,1,43,1,2,4,1,2,21,16,34
Alyssa Knapp,1,22,1,2,5,7,2,20,16,34
Jerimiah Rasmussen,2,22,1,2,5,1,1,29,29,39
Sydnee Macias,1,31,2,2,5,1,2,17,18,24
Kennedy Gregory,1,46,6,2,4,5,2,17,17,37
Helena Foley,2,53,7,2,6,1,2,26,11,39
Jagger Roberts,2,24,1,2,3,2,2,17,18,30
Raphael Moss,2,42,4,1,3,7,2,21,13,20
Zoey Carey,2,45,5,2,4,7,2,16,30,31
Ronin Hogan,2,70,4,2,2,2,2,30,10,27
Kasey Jackson,1,46,4,1,5,1,2,29,31,39
Liam Sanchez,1,42,4,1,6,1,2,24,21,34
Mylee Carroll,1,35,1,2,4,7,2,16,5,23
Gilberto Koch,2,34,4,1,5,5,2,28,31,37
Camila Santiago,2,36,4,1,5,1,2,22,30,36
Catalina Hudson,2,44,1,2,2,1,1,18,18,36
Sloane Booth,1,31,3,2,6,1,2,19,26,39
Aliana Bowers,2,29,1,2,2,8,2,28,26,40
Joey Lewis,1,46,5,1,6,9,2,16,22,37
Tianna Franco,2,23,1,2,5,1,2,21,22,29
Lilyana Mcdowell,2,49,4,1,2,4,2,28,30,40
Leilani Obrien,2,44,8,1,4,1,2,29,29,37
Sergio Moore,2,23,1,2,3,1,2,29,32,38
Denise Holmes,1,42,4,1,3,1,2,27,29,37
Enzo Moses,2,29,2,2,5,1,1,23,24,35
Greta Kidd,1,66,4,2,4,6,2,24,35,40
Mariah Keith,2,21,1,2,5,1,2,22,26,36
Jayleen Fitzpatrick,2,41,7,1,5,1,1,26,27,39
Trevor Kent,1,35,4,2,5,1,1,24,25,34
Genesis Rush,2,28,4,2,2,1,2,16,29,25
Alisa Hensley,1,36,1,2,6,7,2,24,20,40
Jaiden Haas,1,36,2,2,4,8,1,27,21,39
Porter Daniel,2,27,4,2,2,1,2,21,27,33
Ayden Hanson,1,70,4,2,6,1,2,25,32,34
Amir Maddox,2,35,4,1,2,4,2,26,27,35
Jaiden Whitney,1,33,4,1,3,5,2,22,25,32
Dustin Eaton,2,35,5,1,4,5,2,25,10,32
Jay Dean,1,22,1,2,5,7,2,27,17,30
Layton Velasquez,1,56,4,2,2,8,2,20,30,36
Sidney Page,2,23,2,2,6,6,2,17,20,31
Tiana Sampson,1,31,4,1,4,1,2,29,27,40
Areli Hopkins,2,49,4,1,4,4,1,30,28,40
Mauricio Herrera,2,31,4,1,4,4,2,30,30,40
Aliyah Stafford,1,63,4,2,5,4,2,26,20,39
Gloria Kelly,1,36,4,1,4,1,2,29,33,40
Aryanna Neal,2,48,4,2,3,9,2,20,17,33
Yesenia Humphrey,2,30,4,2,3,8,2,21,25,27
Carly Barron,2,26,1,2,5,1,1,25,31,38
Brady Barnes,2,21,1,2,3,1,2,21,24,31
Amara Werner,1,20,1,2,3,1,2,24,22,25
Noemi Rojas,1,26,1,2,4,1,1,17,27,28
Jacoby Knapp,2,22,1,2,5,1,2,17,24,36
Magdalena Raymond,2,21,1,2,3,1,2,21,23,35
Gregory Lucero,2,44,1,2,6, ,1,26,23,38
Colby Parrish,1,26,1,2,3,1,2,21,12,38
Raymond Lozano,2,26,1,2,4, ,2,19,20,38
Muhammad Cannon,1,32,4,2,4,1,2,23,17,32
Keshawn Horne,2,41,4,1,2,1,2,30,27,40
Kadin Richard,2,40,5,2,5,1,2,18,27,30
Kyler Hendricks,2,44,4,1,3,9,2,22,24,37
Shane Schultz,2,48,4,1,5,1,2,27,29,39
Zane Combs,2,18,1,2,3,1,2,21,21,33
Frederick Whitehead,1,54,4,1,6,1,2,22,24,38
Damari Patterson,1,47,4,1,6,1,2,21,21,36
Enzo Davidson,2,74,4,2,2, ,2,23,26,39
Ashtyn Espinoza,1,65,4,1,4,5,2,20,18,29
Quinton Atkins,1,45,4,1,4,1,2,26,17,31
Martha Espinoza,2,21,2,2,5,1,2,26,27,39
Kristian Espinoza,2,48,7,2,4,4, ,21,19,34
Andre Cervantes,1,33,4,2,5,1,2,27,31,39
Billy Luna,2,44,7,2,6,1,2,24,16,34
Chandler Leblanc,1,48,5,1,3,1,2,27,30,40
Broderick Love,2,56,4,2,2,6,2,22,22,33
Rhys Pace,2,24,3,2,5,7,1,28,25,40
Rey Holloway,1,54,4,1,4,1,2,20,18,37
Mohammed Huynh,2,41,2,2,6,1,2,19,18,29
Alanna Larsen,2,27,3,2,5,1,2,24,29,36
Jazmine Miles,2,36,4,1,1,4,2,28,35,37
Camilla Cowan,1,49,4,2,6,1,2,16,9,29
Fiona Mora,1,18,1,2,3,7,2,29,27,27
Savanah Sandoval,1,30,3,2,4,1,1,21,22,
Darrell Michael,1,55,4,2,6,7,2,23,24,38
Derrick Castillo,1,42,4,1,5,5,2,29,23,37
Kira Adkins,2,34,3,2,4,7,1,22,25,18
Saniya Levine,2,36,4,1,4,4,2,26,20,31
Yamilet Galvan,2,50,4,1,4,1,2,20,30,
Kelton Stafford,1,34,4,1,3,1,2,26,9,33
Aryana Leonard,2,78,8,2,3,7,2,27,26,36
Nathaly Crosby,2,51,4,2,5,5,2,30,32,40
Adrienne Mcdaniel,2,21,2,2,5,3,2,27,35,34
Gordon Mata,2,55,4,2,4,7,2,28,25,38
Bailey Briggs,2,21,1,2,5,1,2,16,22,34
Aliya Bell,1,33,4,1,4,1,1,28,12,33
Calvin Figueroa,2,25,1,2,5,1,2,26,20,36
Jaylon Bates,2,21,1,2,5,1,2,19,23,26
Ashtyn Myers,2,32,4,1,3,8,2,21,27,34
Roland George,1,50,4,1,4,8,1,19,14,40
Sharon Marsh,2,30,1,2,4,1,1,19,20,29
Anabelle Hoffman,2,33,4,1,3,4,1,19,27,26
Sergio Cain,1,34,4,1,4,1,1,24,20,39
Axel Gonzalez,1,41,4,2,5,1,2,20,26,34
Alisson Peters,2,37,4,2,6,1,2,26,30,34
Mekhi Raymond,2,24,2,2,5,7,2,29,35,37
Jaylan Hardy,2,35,1,2,6,1,2,27,27,33
Chad Pace,1,23,2,2,5,1,1,25,25,34
Zavier Lucas,1,54,4,2,5,9,2,24,33,40
Jazmin Barnes,1,43,4,1,4,1,2,21,15,31
Deacon Ali,2,58,5,2,2,7,2,29,27,40
Faith Bridges,2,36,4,1,3,4,2,23,28,39
Samuel Harding,2,28,3,2,4,1,2,25,25,38
Paisley Grant,1,21,1,2,3,1,2,20,23,30
Kaitlynn Jones,1,41,5,1,2,1,2,26,33,40
Dana Johnston,2,22,1,2,3,8,2,7,13,21
Esther Webster,1,57,5,2,3,8,1,27,23,39
Callie Montes,1,33,4,2,4,8,2,22,20,35
Desiree Cantrell,1,40,4,1,2,8,2,24,16,29
Lamont Brewer,1,21,2,2,3,1,1,25,27,38
Madyson Rhodes,2,46,7,1,4,8,2,28,12,29
Frances Krause,2,35,4,1,4, ,1,29,30,37
Kaliyah Middleton,2,31,4,1,4,8,1,24,30,38
Avery Cobb,2,60,4,1,4,8,2,26,27,35
Perla Foster,2,53,4,1,4,5,2,23,24,31
Aaden Black,2,25,3,2,6,8,1,24,18,29
Layton Arnold,1,44,5,2,5,7,2,18,31,38
Charlie Shaffer,1,23,3,2,5,1,2,23,24,37
Madisyn Snyder,1,46,6,2,4,3,2,28,26,36
Izabella Reeves,2,46,4,1,5,1,2,17,22,20
Malia Reid,2,21,1,2,5,8,2,20,19,37
Elliot Robinson,1,18,2,2,3,1,1,14,13,25
Isabela Clarke,2,53,4,2,2,6,2,13,23,20
Ronan Finley,1,22,3,2,2,8,1,10,11,22
Imani Blackwell,2,31,4,1,5,4,2,26,32,37
Jorge Evans,1,32,1,2,6,1,1,23,16,39
Theresa Luna,1,36,4,1,6,1,2,26,28,40
Xander Conley,2,43,5,2,5,1,2,18,19,32
Ryan Hall,1,32,4,1,4,2,2,18,30,30
Aydan Blanchard,2,45,5,1,4,1,1,16,27,37
Bradyn Houston,1,41,4,1,6,1,2,25,18,36
Karly Miles,2,66,4,2,2,6,2,26,32,39
Taliyah Medina,2,30,6,2,4,8,2,10,5,18
Justice Estes,1,24,2,2,5,3,2,19,12,27
Adrianna Brandt,1,48,7,2,5,1,1,18,19,35
Alex Bowers,2,33,4,1,2,4,2,10,9,18
Amiyah Perez,2,30,4,1,2,5,2,18,27,35
London Short,2,31,4,1,4,8,2,15,20,37
Ana Mckee,2,34,4,1,3,5,2,23,30,40
Gianni Hunt,2,48,4,1,2,6,2,21,20,27
Emmalee Solis,2,41,3,2,5, ,2,21,10,30
Taniyah Orozco,2,37,4,1,6,1,2,20,14,39
Molly Valenzuela,1,50,5,2,6,1,2,27,27,39
Emmett Salinas,1,36,4,1,6,9,2,22,26,34
Lukas Contreras,2,28,2,2,5,1,2,23,21,40
Allisson Lyons,2,39,4,1,5,5,2,10,16,24
Ryan Dalton,1,50,1,1,3,4,2,18,27,40
Claire Welch,1,48,4,1,3,1,2,23,33,39
Harley Rosales,2,46,4,1,2,8,2,20,30,39
Kaleb Richards,2,35,4,1,4,7,2,23,21,37
Adrianna Walters,1,56,4,1,4,1,1,18,25,27
Deja Armstrong,2,52,4,1,1,6,2,20,9,34
Teagan Sharp,1,19,1,2,3,1,2,26,27,39
Tristian Watson,1,27,1,2,5,1,1,16,7,33
Messiah Potts,2,82,8,2,4,6,2,27,29,35
Beatrice Perkins,2,38,7,2,5,1,2,18,15,28
Anahi Harrell,2,24,1,2,4,7,1,17,19,23
Owen Mejia,2,75,4,2,2,5,2,22,21,40
Cooper Rush,1,26,3,2,4,3,2,17,17,35
Jordan Beck,1,32,1,2,3,1,1,25,20,37
Jayvion Fleming,1,35,4,1,4,1,2,21,24,39
Case Ball,1,30,1,2,6,1,2,18,18,34
Francesca Patel,1,22,1,2,4,5,2,20,16,35
Warren Bright,2,55,4,2,2,5,2,25,24,35
Gilbert Atkinson,1,25,1,2,5,1,2,21,17,27
Amaya Farmer,2,47,4,1,4,1,2,25,32,38
Winston West,1,38,4,1,4,8,1,24,22,32
Tomas Frank,2,28,3,1,5,1,2,24,19,35
Davis Burns,2,23,1,1,5,1,2,23,26,34
Alexandra Gonzales,2,56,4,2,4, ,2,27,33,40
Laci Olson,2,24,1,2,5,1,2,28,31,40
Robert Oneill,1,20,1,1,3,1,2,23,19,36
Belen Morrow,1,34,3,2,4,1,1,20,24,36
Bobby Pierce,2,26,2,2,5,8,1,23,18,37
Tommy Montoya,1,32,4,1,3,8,2,20,26,38
Blake Pacheco,1,46,4,2,5,1,2,20,18,31
Ann Lawson,2,48,5,2,2,1,2,27,27,40
Antoine Morse,2,49,2,1,6,6,2,23,31,40
Yazmin Blankenship,1,48,4,1,4,1,2,25,19,40
Shaun Harvey,1,27,3,2,2,1,2,24,14,38
Sariah Mahoney,1,24,4,1,5,2,2,19,27,28
Douglas Hurst,2,24,4,1,5,7,2,22,23,35
Brandon Stein,1,21,1,2,3,1,2,21,23,31
Brooke Duffy,1,31,3,2,6,1,1,24,23,40
Gage Gross,2,22,1,1,3,8,2,17,12,26
Juan Henson,1,44,4,1,4,1,1,22,28,37
Jeffery Bennett,1,69,4,2,2,6,2,21,26,29
Monica Andrews,2,68,4,2,3,6,2,26,23,38
Dominik Barnett,2,24,1,2,4,1,2,26,27,36
Colin Newman,2,27,1,2,5,9,2,25,25,40
Makaila Watkins,2,63,7,2,3,5,2,18,14,29
Leon Haynes,2,48,4,1,2,4,2,19,33,31
Magdalena Todd,2,21,1,2,4,1,2, , ,30
Janae Best,1,50,4,1,4,1,1,19,16,34
Diana Porter,2,24,2,2,3,8,1,17,23,38
Niko Morales,1,25,3,2,5,1,2,22,25,39
Marley Allison,2,29,4,1,3,1,2,19,25,36
Spencer Lang,1,31,1,2,3,1,2,21,14,37
Julius Mendez,2,44,4,1,3,1,2,22,17,40
River Medina,2,49,5,1,4,8,2,26,30,40
Angel Hickman,2,47,4,1,3,8,2,12,5,20
Felipe Roth,2,34,1,1,4,8,1,20,18,35
Rebekah Blankenship,2,60,7,2,2, ,1,18,23,37
Nolan Mccann,1,24,1,2,5,1,2,24,23,27
Sonia Owen,2,35,1,2,6,9,1,24,25,27
Nick Escobar,2,38,1,2,6,1,2,27,24,37
Dale Ortiz,1,23,1,2,5,1,2,18,16,21
Karen Nichols,2,36,4,1,5, ,2,24,23,39
Michaela Charles,2,24,4,2,4,1,1,9,11,23
Braeden Burns,2,25,4,2,4,1,1,17,30,36
Logan Maddox,1,42,4,1,5,8,2,19,15,27
Lauren Woods,2,27,4,2,5,1,2,22,29,35
Maximus Shah,2,20,1,2,3,1,2,24,18,31
Carly Daniels,1,30,4,1,4,8,2,22,17,28
Carlee Meza,2,42,6,2,6,8,1,23,14,28
Shamar Henderson,2,24,1,2,5,1,2,21,23,30
Yurem Mckenzie,1,51,5,1,6,6,1,22,19,35
Cristofer Willis,1,50,6,1,6,2,2,18,10,32
Nadia Duke,1,32,3,1,4,1,2,24,23,39
Isaac Case,2,35,7,1,4,3,2,27,23,37
Kamron Bennett,2,21,1,2,4,8,1,10,16,36
Sydnee Small,2,44,4,1,6,4,2,26,29,35
Heidy Pham,1,19,1,2,3,1,2,20,25,40
Misael Barnes,1,36,4,1,6,8,2,25,29,39
Asia Hendricks,2,25,1,2,4,1,2,20,11,21
Aleah Houston,1,47,5,1,6,1,2,23,24,34
Dashawn Cherry,1,21,1,2,3,9,2,26,25,37
Monserrat Green,2,45,5,2,3,1,2,26,22,40
Quinten Cooley,2,55,6,2,5,2,2,22,14,29
Marshall Rowe,2,49,5,1,2,5,2,27,25,34
Jorge Hardy,2,61,4,2,2,7,1,30,32,40
Erin Mcgee,2,36,2,2,3,1,2,15,21,28
Linda Rogers,1,21,1,2,5,1,2,23,29,40
Catherine Haney,2,53,4,2,4,2,2,22,10,38
Lucian Pearson,1,29,1,1,4,1,2,25,16,37
Javon Patton,2,39,4,1,4,1,2,25,26,38
Melina Cooke,2,20,1,2,4,1,2,19,22,37
Emery Shepard,1,40,4,1,5,3,2,19,10,36
Annabel Blair,2,31,4,1,5,7,2,17,10,24
Heidi Gordon,1,25,7,2,5,1,1,23,28,40
Marc Hahn,1,24,1,2,3,1,2,22,25,34
Marquise Larson,2,31,4,1,3,4,2,17,15,20
Marissa Gross,1,41,4,1,3,7,2,23,21,38
Luis Leon,1,27,2,2,4,8,1,20,19,30
Hudson Doyle,2,22,1,2,5,1,2,30,33,34
Caitlin Carlson,1,57,4,2,4,6,1,14,7,25
Alissa Donovan,1,35,4,1,4,4,2,17,25,29
Malaki Bond,2,28,4,1,6,2,2,25,14,35
Garrett Sweeney,2,21,2,2,2,1,2,21,19,33
Dwayne Tapia,2,60,4,1,6,5,2,26,23,28
Aliza Hancock,1,31,3,1,3,6,2,23,17,37
Jermaine Buck,2,48,4,2,3,8,2,20,19,35
Amina Bullock,2,25,2,2,6,6,1,26,28,34
Koen Tapia,1,36,1,2,5,9,2,26,16,40
Max Krause,1,22,1,2,4,8,1,15,10,25
Soren Powers,2,62,4,1,2,2,2,29,23,34
Paisley Zimmerman,1,28,3,2,4,1,2,23,24,34
Melvin Webster,2,63,4,2,4,6,2,18,25,23
Sean Sawyer,1,48,4,1,4,1,2,24,23,38
Karlee Golden,2,33,8,1,4,1,1,16,18,29
Ulises Barrera,2,60,7,2,4,1,1,20,11,31
Deon Abbott,2,46,3,2,4,1,2,8,17,21
Jessie Sellers,2,26,3,1,5,1,2,24,20,36
Dereon Lucas,1,42,4,1,2,7,2,24,26,36
Ace Madden,2,50,6,2,5,4,2,16,17,40
Daniela Montes,1,21,1,2,5,1,2,24,16,33
Kolby Jimenez,2,18,2,2,3,1,2,22,28,24
Sebastian Russell,1,67,4,2,3,6,2,26,23,26
Camden Harrison,2,62,4,2,4, ,2,21,19,38
Derick Ali,2,26,3,2,5,1,2,27,25,35
Myles Hobbs,1,40,4,2,3,1,2,19,17,30
Lydia Vasquez,1,18,1,2,3,3,2,19,25,38
Amiah Golden,2,39,7,1,5,3,2,23,14,30
Amaris Becker,2,21,2,2,5,1,2,23,27,34
Reagan Marks,2,52,4,1,2,5,2, , ,
Macie Juarez,2,28,4,2,2,1,2,17,24,29
Leonel Nunez,2,47,5,1,4,1,2,23,27,31
Nathan Barber,1,27,4,2,5,9,2,15,16,24
Devan Kelley,2,41,5,1,4,1,2,15,15,39
Noelle Henson,2,25,1,2,5,9,1,23,30,39
Alec Thomas,1,26,4,1,5,1,2,26,19,37
Devyn Salinas,2,56,8,1,5,1,1,27,23,33
Emmett Chavez,1,38,1,2,5,7,2,19,18,28
Tristian Snow,1,39,4,1,4,8,2,20,24,36
Logan Hubbard,2,46,7,2,4,1,2,24,24,37
Noe Vaughn,2,24,4,2,4,1,2,26,35,39
Amber Cole,2,27,2,2,6,1,1,21,29,40
Dayami Mendoza,2,28,3,2,3,7,2,28,35,37
Emanuel Mercer,1,28,3,2,4, ,2,22,25,34
Josh Buck,1,36,4,1,4,8,2,22,27,35
Christian Miles,1,50,4,1,6,1,2,22,14,23
William York,1,26,3,2,5,1,2,21,23,38
Avah Ferguson,2,42,6,2,6,8,1,18,20,23
Addyson Poole,2,23,2,2,4,1,2,22,17,31
Anahi Harvey,2,28,4,1,3,5,2,21,33,32
Triston Ruiz,1,58,4,1,6,8,2,27,35,36
Brogan Preston,2,44,4,1,5,1,2,19,24,28
Duncan Schneider,1,47,4,1,4,1,2,17,14,37
Hailey Alvarez,1,46,4,1,6,1,2,28,25,37
Abdullah Middleton,1,45,4,1,4,1,2,19,23,28
Alijah Gill,2,21,1,2,5,1,2,19,20,31
Georgia Malone,2,42,4,1,2,5,2,23,26,33
Uriel Powell,2,47,4,1,2,4,2,24,27,36
Erik Christian,2,48,4,2,3,3,2,30,22,40
Jaiden Massey,2,41,7,1,6,1,2,21,21,35
Alexus Joseph,1,33,1,2,5,1,2,28,5,34
Michael Brady,2,38,7,1,5,1,2,21,26,35
Solomon Graves,1,39,3,1,5,1,1,19,30,34
Ally Stuart,2,67,4,2,2,2,2,23,20,38
April Coffey,2,22,2,2,5,1,2,10,20,22
Julio Goodwin,2,31,4,1,5,7,2,24,32,38
Krystal Frost,2,45,4,1,5,1,2,30,35,40
Audrina Clark,1,26,4,2,5,1,1,23,34,39
Tucker Cooper,1,51,5,1,2,8,2,22,24,35
Allisson Ward,2,37,5,1,3,1,2,22,28,38
India Singh,1,33,1,2,4,1,2,23,13,30
Ingrid Roach,2,61,8,1,3,1,2,27,31,34
Alejandro Parker,2,33,1,2,4,1,2,22,18,35
Darnell Sharp,2,42,4,1,4,8,2,18,14,34
Paula Dorsey,2,45,4,1,6,1,2,21,19,30
Nicholas Escobar,2,57,4,2,4,8,2,24,23,27
Brett Burch,2,60,4,2,5,5,1,25,30,27
Maritza Glover,1,23,1,2,6, ,2,9,5,23
Sanai Owen,2,48,4,1,4,1,2,28,25,37
Kayden Randall,2,55,1,1,6,1,2,27,27,39
Amira Padilla,2,38,4,1,5, ,2,28,30,40
Rhys Sanford,1,27,2,2,3,1,2,20,20,25
Kaylie Bryant,1,21,1,2,3,5,2,27,33,30
Steve Nicholson,1,37,4,1,5,1,2,24,18,33
Pablo Coffey,2,27,4,1,2,4,2,18,29,29
Melanie Francis,1,31,3,2,6,9,2,16,16,32
Zechariah Howard,1,52,2,1,3,1,2,29,20,35
Savannah Frederick,1,64,4,2,6,8,2,25,19,35
Turner Waters,2,35,1,2,4,1,1,18,16,29
Melina Holder,2,22,1,2,3,1,1,23,23,23
Sharon Collins,1,23,1,2,6,1,2,18,32,40
Siena Gilmore,1,56,2,1,6,1,2,24,13,25
Trevin Schwartz,2,24,1,2,3,1,2,22,18,29
Adrien Santana,1,36,4,1,3,1,2,20,22,32
Trey Bauer,2,37,6,1,3,1,2,19,14,18
Hayley Mahoney,1,50,5,1,6,8,2,27,32,35
Mathew Villegas,1,37,4,1,4,1,2,27,22,38
Lyric Mejia,1,40,4,1,5,8,2,25,31,40
Gavin Smith,2,27,3,2,5,1,2,21,28,31
Kamden Lawrence,1,51,4,1,5,1,2,26,30,37
Wayne Trevino,1,23,1,2,3,1,2,14,17,28
Chloe Schultz,2,37,3,2,5,1,2,29,35,38
Colt Romero,2,19,1,2,4,1, ,21,25,32
Joy Flowers,2,48,4,1,4,5,2,21,14,37
Alexa Rowe,1,50,4,1,4,1,2,17,27,38
Rogelio Sexton,1,49,4,1,2, , ,17,23,24
Malakai Nunez,2,36,6,1,2,1,2,14,20,29
Kira Coleman,1,45,4,1,6,1,2,27,22,37
Harley Wells,2,18,2,2,2,2,1,13,8,18
Jaida Gregory,1,22,1,2,3,1,2,22,15,21
Tripp Graham,2,19,2,2,3,1,2,16,23,27
Niko Murillo,1,27,3,2,3,8,1,26,29,38
Phillip Payne,2,46,4,1,2,5,2,24,26,37
Kareem Mason,1,59,5,2,2, ,2, ,12,27
Allie Duffy,2,20,3,2,4,8,1,15,14,24
Rose Johns,1,55,7,2,5,1,2,24,19,38
Milton Manning,2,23,2,2,5,1,2,20,24,36
Clare Lane,2,30,4,1,2,8,1,15,11,34
Rayna Meadows,1,22,1,2,5,1,2,25,28,36
Brodie Lindsey,1,23,2,2,5,1,2,21,23,29
Ernesto Roy,2,25,4,2,4,1,1,24,29,38
Ally Matthews,2,46,5,1,3,9,2,17,30,29
Sabrina Chaney,2,22,1,2,3,9,2,30,34,40
Brynn Duke,2,20,1,2,3,6,1,18,16,22
Layton Braun,2,49,7,2,3,1,2,16,12,24
Darion Stevenson,2,42,4,1,2,9,2,18,35,34
Giselle Moreno,1,37,4,1,3,1,2,20,24,29
Remington Dunlap,2,20,1,2,4,6,2,14,6,19
Savion Maddox,1,22,1,2,5,1,2,20,22,37
Gemma Nguyen,1,25,1,2,5,1,2,21,25,38
Aleena Tapia,1,26,1,2,5,1,2,14,27,29
Addyson Rojas,1,22,2,2,5,1,2,28,26,39
Walter Vaughan,1,24,2,2,5,8,2,21,25,31
Malik Whitehead,1,51,5,1,3,1,2,27,25,36
Bailey Mccall,2,45,4,1,2,1,2,21,23,33
Leticia Li,1,47,4,1,5,1,2,16,20,36
Thalia Wise,2,21,1,2,5,1,2,23,15,35
Mauricio Schmidt,2,41,2,2,5,1,1,24,31,38
Maurice Hopkins,2,25,3,2,3,1,1,25,29,33
Salma Ramirez,2,26,1,2,5,1,2,23,29,32
Allie Booker,2,23,3,2,5,1,1,23,31,30
Titus Lucero,2,51,2,2,3,1,2,24,19,37
Brooklyn Guerra,1,48,4,1,4, ,2,20,24,38
Arthur Santana,1,37,4,1,5,1,2,18,30,37
Breanna Ramirez,1,39,3,2,4,7,2,16,13,26
Jonathan Waters,2,40,4,1,3,3,2,19,12,24
Amber Maldonado,1,33,1,2,4,7,1,26,25,38
Quentin Lozano,2,27,1,2,5,3,1,20,11,32
Alyvia Adams,1,32,4,1,5,4,2,23,29,37
Jordyn Braun,2,50,2,2,3,1,1,25,20,30
Amiah Prince,2,35,5,1,2,7,2,24,17,37
Titus Kelley,2,50,7,1,4,8,1,21,14,33
Natalya West,2,38,4,1,6,4,2,26,28,30
Guadalupe Delacruz,2,48,5,1,4,1,2,20,19,33
Jovan Moses,1,54,4,1,6,4,2,23,19,34
